phrase_number,category,tags
2764,general,Rain of Kawaupu'u
2765,general,Neck
2767,general,Scandal
2768,general,Preparation
2769,general,"Parents, care of"
2769,general,Parents
2771,general,Skill (see also expert)
2772,general,Offerings
2772,general,"Pigs, brains of"
2772,general,Pigs
2772,general,Practice
2775,general,Skin
2776,general,"Night, workers of the"
2776,general,Night
2777,general,"Of bad luck, canoes"
2777,general,Of bad luck
2778,general,Peace (see also calm)
2781,general,Nana
2782,general,Rain of winter
2785,general,"Pigs, rooting of"
2785,general,"Pigs, of"
2785,general,Pigs
2785,general,"Potency, sexual"
2787,general,"Of bad luck, of weather"
2787,general,Of bad luck
2790,general,Plants
2791,general,"Problems (see also difficulties, trouble)"
2794,general,Mouth
2794,general,Punishment
2794,general,Repentance
2795,general,Of bad luck
2798,general,"Of bad luck, disappointment"
2798,general,Of bad luck
2799,general,Pregnancy
2802,general,Plains
2802,general,"Rain, Brings life"
2803,general,"Peak, ascent of"
2803,general,Reward
2806,general,Narrowness
2809,general,"Peace (see also calm), perfect"
2809,general,Peace (see also calm)
2811,general,Proximity
2812,general,Pregnancy
2813,general,Shoulders
2816,general,Protection
2816,general,Sea
2817,general,Recreation
2819,general,"Possessions, cheated out of"
2819,general,Possessions
2823,general,Old age (see also aging)
2826,general,Peace (see also calm)
2826,general,Sea
2826,general,Mokoli'i
2827,general,Old age (see also aging)
2829,general,"Motto, of Hawai'i"
2829,general,Preservation
2829,general,Righteousness
2830,general,"Secret (see also concealment), of fire"
2830,general,Secret (see also concealment)
2833,general,Security
2834,general,"Sea, forbidden"
2834,general,Sea
2838,general,Shore-dweller
2840,general,Neck
2840,general,Safety
2842,general,Of bad luck
2851,general,Skin
2853,general,Pregnancy
2857,general,Size
2858,general,Sky
2859,general,Mud
2861,general,Rumbling
2864,general,Sea
2864,general,Silliness
2865,general,Sea
2866,general,Mist
2866,general,"Of bad luck, of storm"
2866,general,Of bad luck
2868,general,Skeletons
2871,general,Odor (see also fragrance)
2873,general,"Nose, pulled"
2873,general,Nose
2875,general,Patience
2875,general,Perseverance
2876,general,Shoulders
2877,general,Patience
2878,general,Poverty (see also destitution)
2879,general,Recreation
2880,general,Rat
2881,general,Needle
2882,general,"Nose, flat"
2882,general,Nose
2884,general,"Progress, little"
2884,general,Progress
2887,general,Self-importance
2888,general,Sky
2892,general,Rat
2894,general,Selection
2895,general,Selection
2896,general,"Mouth, clucking"
2896,general,Mouth
2897,general,"Mouth, protruding"
2897,general,"Mouth, rum"
2897,general,Mouth
2898,general,"Mouth, slanderous"
2898,general,"Mouth, venomous"
2898,general,Mouth
2899,general,Offerings
2899,general,"Piety, sign of"
2899,general,"Of bad luck, of  piety"
2899,general,Of bad luck
2900,general,Prostitutes
2900,general,Sailor
2901,general,Nets
2902,general,Peace (see also calm)
2905,general,Obvious
2905,general,Plains
2907,general,Obvious
2909,general,Revelation
2909,general,Secret (see also concealment)
2910,general,Poi
2912,general,Shelter (see also protection)
2913,general,Kipu'upu'u rain
2913,general,Rain of Waimea
2918,general,Rebellion
2920,general,Multitude (see also crowd}
2922,general,Mist
2922,general,"Mountain (see also hill, summit)"
2924,general,Rebellion
2924,general,"Relationship, blood"
2926,general,Ships
2927,general,Sea
2929,general,Opportunity
2930,general,"Sea, of Ho'ohiia"
2930,general,Sea
2930,general,Pu'uhale
2930,general,Of bad luck
2932,general,Nana
2933,general,Phosphorescence
2933,general,"Sea, glowing"
2933,general,Sea
2935,general,"Nana, Welo"
2935,general,Nana
2935,general,Rat
2937,general,Runners
2938,general,Rascal (see also mischiefmaker)
2942,general,Point
