phrase_number,category,tags
2732,general,"Fighting (see also battle, warfare)"
2733,general,Dislike
2733,general,"Dust, in eyes"
2733,general,Dust
2733,general,"Eyes, dust in"
2733,general,Eyes
2734,general,Fishermen
2734,general,Fishing
2735,general,Firebrands
2736,general,Firebrands
2737,general,Drunkenness
2739,general,Drunkenness
2740,general,Drunkenness
2741,general,Dew
2741,general,Drunkenness
2742,general,Fire
2743,general,Family
2748,general,Eyelashes
2749,general,Fragrance
2750,general,Eyes
2751,general,Departure
2751,general,Escape
2752,general,Departure
2752,general,Fish
2752,general,Flight
2753,general,Disappearance
2754,general,Food
2755,general,Fishermen
2755,general,Fishing
2757,general,Fragrance
2759,general,Difficulties
2760,general,Energy (see also activity)
2760,general,Fire
2760,general,Generosity
2761,general,Fling
2762,general,"Farmers, providefor many"
2762,general,Farmers
2762,general,Food
2764,general,Forehead
2765,general,Flowers
2766,general,Fearless
2767,general,Fish
2768,general,Fish
2769,general,Elders
2769,general,Gain
2770,general,Eating
2771,general,Eating
2771,general,Expert (see also skill)
2772,general,Eating
2772,general,Expert (see also skill)
2772,general,Fish
2773,general,"Education (see also knowledge, learning)"
2773,general,Enlightenment
2777,general,Failure
2782,general,"Flight, unpleasantness"
2782,general,Flight
2783,general,Drunkenness
2784,general,Dislike
2789,general,Earth
2791,general,Difficulties
2792,general,Deceit
2792,general,Foolishness
2793,general,Futility
2793,general,Glory
2794,general,"Errors, caught in"
2794,general,Errors
2794,general,Forgiveness
2795,general,Eyes
2797,general,Dizziness
2797,general,Drunkenness
2798,general,Departure
2798,general,Disappointment
2800,general,Farming (see also planting)
2800,general,Food
2804,general,Disaster
2804,general,Flight
2806,general,Difficulties
2811,general,Dependence
2815,general,Departure
2815,general,Elusiveness
2818,general,Departure
2823,general,Flippers
2824,general,Drink
2824,general,Drunkenness
2827,general,"Flowers, withered"
2827,general,Flowers
2830,general,Fire
2832,general,Eating
2835,general,Favors
2837,general,Friend
2837,general,"Gifts, none to of fer"
2837,general,Gifts
2838,general,"Farmers, efforts"
2838,general,Farmers
2838,general,"Fishermen, own efforts"
2838,general,Fishermen
2839,general,"Diaphragm (see also chest, stomach)"
2839,general,Eating
2840,general,Dog
2842,general,Disappointment
2842,general,Dreams
2843,general,Equality
2844,general,"Girls (see also women), virginity"
2844,general,Girls (see also women)
2845,general,Failure
2847,general,Disgust
2847,general,"Errors, too many"
2847,general,Errors
2847,general,Excess
2847,general,Glass
2849,general,Desires
2852,general,Face
2852,general,"Families, relationships between"
2854,general,Feathers
2855,general,Flight
2856,general,Fornication (see also adultery)
2857,general,Food
2859,general,Errors
2863,general,"Flowers, tiny"
2863,general,Flowers
2863,general,Fragrance
2873,general,Disappointment
2874,general,Flood
2879,general,"Gathering, of people"
2881,general,"Flowers, strung into lei (see also lei)"
2881,general,Flowers
2882,general,"Genitals, size of"
2882,general,Genitals
2883,general,Desires
2884,general,Effort
2884,general,Gain
2885,general,Effort
2885,general,Gain
2887,general,Egotism
2888,general,Earth
2889,general,"Effort, successful"
2889,general,Effort
2893,general,Foolishness
2897,general,Drunkenness
2899,general,"Gods, to"
2899,general,Gods
2900,general,Feathers
2901,general,Ear
2901,general,Fishing
2903,general,"Drinking (see also drunkenness), from ti-leaf cup"
2903,general,Drinking (see also drunkenness)
2907,general,Exposure
2908,general,Energy (see also activity)
2908,general,Evening
2909,general,Exposure
2910,general,Fish
2910,general,Food
2916,general,Gentleness
2917,general,Ferns
2919,general,Games
2923,general,Fishpond
2923,general,"Gate, sluice"
2924,general,"Family, severed relationship"
2924,general,Family
2925,general,Flight
2926,general,Departure
2927,general,Fish
2927,general,Forgetfulness
2928,general,Departure
2933,general,"Destination, inquiry as to"
2933,general,"Fishing, re"
2933,general,"Fishing, re"
2933,general,Fishing
2933,general,Ghosts/spirits
2934,general,Dread
2934,general,Fear
2934,general,"Goddess, dreaded"
2936,general,"Eyes, longing"
2936,general,Eyes
2940,general,Dust
2942,general,Elders
